"agency","city","state","ntd_id","organization_type","reporter_type","report_year","uace_code","uza_name","primary_uza_population","agency_voms","modecd","mode_name","typeofservicecd","mode_voms","form_type","guideway","guideway_questionable","stations","stations_questionable","administrative_buildings","administrative_buildings_1","maintenance_buildings","maintenance_buildings_1","passenger_vehicles","passenger_vehicles_1","other_vehicles","other_vehicles_questionable","fare_collection_equipment","fare_collection_equipment_1","communication_information","communication_information_1","other","other_questionable","reduced_reporter","reduced_reporter_questionable","total","total_questionable"
"Mountain Transit Authority","Summersville","WV","30140","Independent Public Agency or Authority of Transit Service","Rural Reporter","2023",,,,"23","MB","Bus","DO","13","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Mountain Transit Authority","Summersville","WV","30140","Independent Public Agency or Authority of Transit Service","Rural Reporter","2023",,,,"23","DR","Demand Response","DO","10","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"104622",,"104622",
"Butler Transit  Authority, dba: The Bus","Butler","PA","30141","Independent Public Agency or Authority of Transit Service","Reduced Reporter","2023","69697","Pittsburgh, PA","1745039","13","MB","Bus","PT","4","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"450000",,"450000",
"Butler Transit  Authority, dba: The Bus","Butler","PA","30141","Independent Public Agency or Authority of Transit Service","Reduced Reporter","2023","69697","Pittsburgh, PA","1745039","13","DR","Demand Response","PT","5","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Butler Transit  Authority, dba: The Bus","Butler","PA","30141","Independent Public Agency or Authority of Transit Service","Reduced Reporter","2023","69697","Pittsburgh, PA","1745039","13","CB","Commuter Bus","PT","4","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"798900",,"798900",
"Lake Country Area Agency on Aging, dba: Lake Area Bus & Halifax Area Rural Transportation","South Hill","VA","30142","Private-Non-Profit Corporation","Rural Reporter","2023",,,,"2","DR","Demand Response","DO","2","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Town of Chincoteague, dba: Pony Express","Panacea","FL","30147","City, County or Local Government Unit or Department of Transportation","Rural Reporter","2023",,,,"3","MB","Bus","DO","3","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"165650",,"165650",
"Fairmont Marion County Transit Authority","Fairmont","WV","30149","Independent Public Agency or Authority of Transit Service","Rural Reporter","2023",,,,"28","MB","Bus","DO","14","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Fairmont Marion County Transit Authority","Fairmont","WV","30149","Independent Public Agency or Authority of Transit Service","Rural Reporter","2023",,,,"28","DR","Demand Response","DO","14","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"97309",,"97309",
"New Castle Area Transit Authority","New Castle","PA","30151","Independent Public Agency or Authority of Transit Service","Rural Reporter","2023",,,,"51","MB","Bus","DO","18","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"899055",,"899055",
"New Castle Area Transit Authority","New Castle","PA","30151","Independent Public Agency or Authority of Transit Service","Rural Reporter","2023",,,,"51","CB","Commuter Bus","DO","7","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"New Castle Area Transit Authority","New Castle","PA","30151","Independent Public Agency or Authority of Transit Service","Rural Reporter","2023",,,,"51","DR","Demand Response","PT","26","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Mayor and City Council Town of Ocean City","Ocean City","MD","30155","City, County or Local Government Unit or Department of Transportation","Rural Reporter","2023",,,,"48","MB","Bus","DO","46","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"1392982",,"1392982",
"Mayor and City Council Town of Ocean City","Ocean City","MD","30155","City, County or Local Government Unit or Department of Transportation","Rural Reporter","2023",,,,"48","DR","Demand Response","DO","2","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"43382",,"43382",
"Town of Altavista, dba: Altavista Community Transit System","Altavista","VA","30157","City, County or Local Government Unit or Department of Transportation","Rural Reporter","2023",,,,"2","MB","Bus","DO","2","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"81100",,"81100",
"Dorchester County Council, dba: Delmarva Community Transit","Cambridge","MD","30161","City, County or Local Government Unit or Department of Transportation","Rural Reporter","2023",,,,"22","MB","Bus","DO","11","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Dorchester County Council, dba: Delmarva Community Transit","Cambridge","MD","30161","City, County or Local Government Unit or Department of Transportation","Rural Reporter","2023",,,,"22","DR","Demand Response","DO","11","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Little Kanawha Transit Authority","Mount Zion","WV","30162","Independent Public Agency or Authority of Transit Service","Rural Reporter","2023",,,,"10","DR","Demand Response","DO","10","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Town of Bluefield, dba: Graham Transit","Bluefield","VA","30164","City, County or Local Government Unit or Department of Transportation","Rural Reporter","2023",,,,"3","MB","Bus","DO","3","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Town of Farmville, dba: Farmville Area Bus","Farmville","VA","30165","City, County or Local Government Unit or Department of Transportation","Rural Reporter","2023",,,,"7","DR","Demand Response","DO","3","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Town of Farmville, dba: Farmville Area Bus","Farmville","VA","30165","City, County or Local Government Unit or Department of Transportation","Rural Reporter","2023",,,,"7","MB","Bus","DO","4","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"26795",,"26795",
"Endless Mountains Transportation Authority, dba: BeST Transit","Mansfield","PA","30170","Independent Public Agency or Authority of Transit Service","Rural Reporter","2023",,,,"55","MB","Bus","DO","11","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Endless Mountains Transportation Authority, dba: BeST Transit","Mansfield","PA","30170","Independent Public Agency or Authority of Transit Service","Rural Reporter","2023",,,,"55","DR","Demand Response","DO","44","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Bay Aging, dba: Bay Transit","Urbanna","VA","30172","Area Agency on Aging","Rural Reporter","2023",,,,"36","DR","Demand Response","DO","34","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"689569",,"689569",
"Bay Aging, dba: Bay Transit","Urbanna","VA","30172","Area Agency on Aging","Rural Reporter","2023",,,,"36","MB","Bus","DO","2","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Appalachian Agency for Senior Citizens, dba: Four County Transit","Cedar Bluff","VA","30174","Private-Non-Profit Corporation","Rural Reporter","2023",,,,"40","MB","Bus","DO","40","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"759518",,"759518",
"Indiana County Transit Authority, dba: IndiGO","Indiana","PA","30177","Independent Public Agency or Authority of Transit Service","Rural Reporter","2023",,,,"19","DR","Demand Response","DO","8","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Indiana County Transit Authority, dba: IndiGO","Indiana","PA","30177","Independent Public Agency or Authority of Transit Service","Rural Reporter","2023",,,,"19","MB","Bus","DO","11","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"570074",,"570074",
"Unified Human Services Transportation Systems, Inc, dba: RADAR","Roanoke","VA","30178","Private-Non-Profit Corporation","Rural Reporter","2023",,,,"39","MB","Bus","DO","39","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"688553",,"688553",
"Tri River Transit","West Hamlin","WV","30183","Independent Public Agency or Authority of Transit Service","Rural Reporter","2023",,,,"30","MB","Bus","DO","12","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"178002",,"178002",
"Tri River Transit","West Hamlin","WV","30183","Independent Public Agency or Authority of Transit Service","Rural Reporter","2023",,,,"30","DR","Demand Response","DO","18","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"547870",,"547870",
"Town of Blackstone, dba: Blackstone Area Bus Service","Blackstone","VA","30184","City, County or Local Government Unit or Department of Transportation","Rural Reporter","2023",,,,"8","MB","Bus","DO","8","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"11190",,"11190",
"Crawford Area Transportation Authority","Meadville","PA","30185","Independent Public Agency or Authority of Transit Service","Rural Reporter","2023",,,,"42","MB","Bus","DO","11","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"665121",,"665121",
"Crawford Area Transportation Authority","Meadville","PA","30185","Independent Public Agency or Authority of Transit Service","Rural Reporter","2023",,,,"42","DR","Demand Response","DO","31","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"626882",,"626882",
"The County Commissioners of Caroline County, Maryland, dba: Delmarva Community Transit","Denton","MD","30186","City, County or Local Government Unit or Department of Transportation","Rural Reporter","2023",,,,"19","MB","Bus","DO","8","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"The County Commissioners of Caroline County, Maryland, dba: Delmarva Community Transit","Denton","MD","30186","City, County or Local Government Unit or Department of Transportation","Rural Reporter","2023",,,,"19","DR","Demand Response","DO","11","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"50003",,"50003",
"Preston County Sr. Cit, Inc. , dba: Buckwheat Express","Kingwood","WV","30190","Private-Non-Profit Corporation","Rural Reporter","2023",,,,"20","DR","Demand Response","DO","11","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Preston County Sr. Cit, Inc. , dba: Buckwheat Express","Kingwood","WV","30190","Private-Non-Profit Corporation","Rural Reporter","2023",,,,"20","MB","Bus","DO","9","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Queen Anne's County, dba: County Ride","Centreville","MD","30192","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","04843","Baltimore, MD","2212038","14","MB","Bus","DO","4","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Queen Anne's County, dba: County Ride","Centreville","MD","30192","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","04843","Baltimore, MD","2212038","14","DR","Demand Response","DO","10","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Mid-County Transit Authority, dba: Town and Country Transit","Kittanning","PA","30194","Independent Public Agency or Authority of Transit Service","Rural Reporter","2023",,,,"11","DR","Demand Response","DO","8","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"221741",,"221741",
"Mid-County Transit Authority, dba: Town and Country Transit","Kittanning","PA","30194","Independent Public Agency or Authority of Transit Service","Rural Reporter","2023",,,,"11","MB","Bus","DO","3","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"22551",,"22551",
"Area Transportation Authority of North Central PA","Johnsonburg","PA","30196","Independent Public Agency or Authority of Transit Service","Rural Reporter","2023",,,,"70","VP","Vanpool","DO","6","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Area Transportation Authority of North Central PA","Johnsonburg","PA","30196","Independent Public Agency or Authority of Transit Service","Rural Reporter","2023",,,,"70","MB","Bus","DO","28","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"4681686",,"4681686",
"Area Transportation Authority of North Central PA","Johnsonburg","PA","30196","Independent Public Agency or Authority of Transit Service","Rural Reporter","2023",,,,"70","DR","Demand Response","DO","36","Reduced Reporting (RR-20) - General Public Transit","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"6205955",,"6205955",
"City of Suffolk, dba: Suffolk Transit","Suffolk","VA","30198","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","90892","Virginia Beach--Norfolk, VA","1451578","8","MB","Bus","PT","6","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"13109",,"13109",
"City of Suffolk, dba: Suffolk Transit","Suffolk","VA","30198","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","90892","Virginia Beach--Norfolk, VA","1451578","8","DR","Demand Response","PT","2","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"New River Transit Authority, dba: New River Transit","Beckley","WV","30199","Independent Public Agency or Authority of Transit Service","Reduced Reporter","2023","06139","Beckley, WV","57468","13","DR","Demand Response","PT","8","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"362130",,"362130",
"New River Transit Authority, dba: New River Transit","Beckley","WV","30199","Independent Public Agency or Authority of Transit Service","Reduced Reporter","2023","06139","Beckley, WV","57468","13","MB","Bus","PT","5","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"284530",,"284530",
"City of Radford, dba: Radford Transit","Radford","VA","30200","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","08002","Blacksburg--Christiansburg, VA","72400","12","MB","Bus","PT","12","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"163739",,"163739",
"City of Baltimore, dba: Charm City Circulator","Baltimore","MD","30201","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","04843","Baltimore, MD","2212038","21","FB","Ferryboat","PT","3","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"City of Baltimore, dba: Charm City Circulator","Baltimore","MD","30201","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","04843","Baltimore, MD","2212038","21","FB","Ferryboat","PT","3","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
